management,date,Reco_se,NEE_se,Reco_gf_se,NEE_gf_se,month,NEE,NEE_gapfilled,Reco_gapfilled,GPP_gapfilled,VPD,ndvi,rh,precip,airt,year,Reco,GPP,soilt_avg,vwc_avg,doy,current_crop,current_plant_date,current_harvest_date,in_season,crop_type,tillage_event,last_tillage,days_since_tillage,fertilizer_event,last_fertilizer,days_since_fertilizer,herbicide_event,last_herbicide,days_since_herbicide,last_harvest,last_harvest_same_crop,days_since_last_harvest_same_crop,days_since_planting,days_to_harvest,days_since_season_end_harvest,days_since_last_harvest,crop_stage,crop_stage_simple
conventional,7/8/18,0.060582679,2.668890527,0.058591594,2.146540407,7,-6.879459975,-5.856170648,9.553136042,14.84341396,1110.801288,0.824546401,55.85776943,0,21.23075113,2018,9.6103625,16.489852,20.16641285,0.197286817,189,corn,5/10/18,NA,1,annual,NA,5/1/18,68,NA,6/28/18,10,NA,5/12/18,57,NA,NA,NA,59,NA,NA,NA,silking,reproductive
conventional,7/9/18,0.062086965,1.891734694,0.061788773,1.623921052,7,-3.504241429,-3.23591743,9.720267292,12.02412688,1383.182552,0.827351916,55.70309185,5.35E-08,23.35607332,2018,9.792758333,13.29701476,21.73916254,0.182282356,190,corn,5/10/18,NA,1,annual,NA,5/1/18,69,NA,6/28/18,11,NA,5/12/18,58,NA,NA,NA,60,NA,NA,NA,silking,reproductive
conventional,7/10/18,0.049443108,2.248607527,0.045233719,1.690933939,7,-4.426788579,-2.822814358,9.63312375,11.91385813,1278.411121,0.830080935,58.04307293,2.31E-06,24.08111073,2018,9.705649737,14.13243684,22.57827442,0.169514326,191,corn,5/10/18,NA,1,annual,NA,5/1/18,70,NA,6/28/18,12,NA,5/12/18,59,NA,NA,NA,61,NA,NA,NA,grain_fill,grain_fill
conventional,7/11/18,0.031200729,2.330085766,0.031224479,2.102789733,7,-8.489401304,-7.335068187,9.1038775,17.09390188,1158.213248,0.832704578,57.34884079,1.38E-05,22.12560266,2018,9.116600435,17.606015,22.17055362,0.160756583,192,corn,5/10/18,NA,1,annual,NA,5/1/18,71,NA,6/28/18,13,NA,5/12/18,60,NA,NA,NA,62,NA,NA,NA,grain_fill,grain_fill
conventional,7/12/18,0.042167185,2.126996558,0.04053778,1.807648691,7,-6.042454091,-4.645689296,8.624685,13.48939542,1275.668833,0.835195238,45.76010647,3.91E-07,20.99486472,2018,8.646804091,14.68926318,21.12305595,0.152642564,193,corn,5/10/18,NA,1,annual,NA,5/1/18,72,NA,6/28/18,14,NA,5/12/18,61,NA,NA,NA,63,NA,NA,NA,grain_fill,grain_fill
conventional,7/13/18,0.04253397,2.211974544,0.04117322,1.94754463,7,-3.622619889,-3.46531807,8.375716875,11.21279563,1502.709794,0.837539737,51.14466412,4.30E-08,22.85250864,2018,8.393693333,12.01632289,21.53116005,0.14545189,194,corn,5/10/18,NA,1,annual,NA,5/1/18,73,NA,6/28/18,15,NA,5/12/18,62,NA,NA,NA,64,NA,NA,NA,grain_fill,grain_fill
conventional,7/14/18,0.057417058,1.056388008,0.053943353,1.235409593,7,-1.114046911,-1.327892321,8.344943333,9.429458333,1070.253594,0.839739665,66.15934831,4.68E-05,23.31192821,2018,8.321228636,9.435302273,22.20430741,0.14043786,195,corn,5/10/18,NA,1,annual,NA,5/1/18,74,NA,6/28/18,16,NA,5/12/18,63,NA,NA,NA,65,NA,NA,NA,grain_fill,grain_fill
conventional,7/15/18,0.046599017,2.051624585,0.04584556,1.884802688,7,-2.919674643,-3.137618428,8.841155208,10.97909354,721.1197354,0.841797989,77.5971828,0.00017986,23.76205343,2018,8.876329286,11.79597024,22.63219644,0.154513435,196,corn,5/10/18,NA,1,annual,NA,5/1/18,75,NA,6/28/18,17,NA,5/12/18,64,NA,NA,NA,66,NA,NA,NA,grain_fill,grain_fill
conventional,7/16/18,0.056311802,1.844053638,0.055819284,1.75467197,7,-2.972023067,-3.434468325,9.45368875,11.82580292,1158.40644,0.843717682,67.43848244,3.47E-05,25.77867899,2018,9.484222222,12.456232,23.72511865,0.15467492,197,corn,5/10/18,NA,1,annual,NA,5/1/18,76,NA,6/28/18,18,NA,5/12/18,65,NA,NA,NA,67,NA,NA,NA,grain_fill,grain_fill
conventional,7/17/18,0.019499324,1.271143671,0.014688161,1.008484234,7,-2.910078853,-0.297628678,9.646142083,10.49716729,448.0007105,0.845501714,91.97245182,0.001038916,22.15985816,2018,9.635311176,12.54538235,22.46774786,0.211400741,198,corn,5/10/18,NA,1,annual,NA,5/1/18,77,NA,6/28/18,19,NA,5/12/18,66,NA,NA,NA,68,NA,NA,NA,grain_fill,grain_fill
conventional,7/18/18,0.045113181,2.923825688,0.039135374,2.268786903,7,-12.92118156,-6.453408061,9.741157917,16.19999771,980.7735053,0.847153054,59.66046282,6.48E-07,19.97399213,2018,9.85995125,22.78113406,20.54883108,0.236336045,199,corn,5/10/18,NA,1,annual,NA,5/1/18,78,NA,6/28/18,20,NA,5/12/18,67,NA,NA,NA,69,NA,NA,NA,grain_fill,grain_fill
conventional,7/19/18,0.064893624,2.986298877,0.059674172,2.375446694,7,-5.378377189,-5.092096924,9.710051458,13.85171979,1003.285485,0.848674674,53.82830486,1.86E-08,19.58892132,2018,9.715675909,15.09413295,19.70128196,0.21411644,200,corn,5/10/18,NA,1,annual,NA,5/1/18,79,NA,6/28/18,21,NA,5/12/18,68,NA,NA,NA,70,NA,NA,NA,grain_fill,grain_fill
conventional,7/20/18,0.062802395,2.135175269,0.061523822,1.872726357,7,-1.263551064,-3.861349837,9.896433333,11.13965904,1063.524075,0.850069542,57.45412449,3.55E-08,21.59525642,2018,9.894114043,11.15765179,20.34786798,0.197441486,201,corn,5/10/18,NA,1,annual,NA,5/1/18,80,NA,6/28/18,22,NA,5/12/18,69,NA,NA,NA,71,NA,NA,NA,grain_fill,grain_fill
conventional,7/21/18,0.054024342,2.213591213,0.051502076,2.026700949,7,-2.457211222,-2.760618056,9.814601667,11.67144792,989.2284854,0.851340631,61.2791932,3.17E-05,20.47185144,2018,9.826298889,12.28349556,20.6846738,0.183669702,202,corn,5/10/18,NA,1,annual,NA,5/1/18,81,NA,6/28/18,23,NA,5/12/18,70,NA,NA,NA,72,NA,NA,NA,grain_fill,grain_fill
conventional,7/22/18,0.045907614,2.217764692,0.039606306,1.56237222,7,-4.697979333,-1.179759921,9.724300625,11.14236485,849.0811611,0.852490909,88.63756647,0.000811218,20.05578829,2018,9.838104667,14.536051,19.99233383,0.231212273,203,corn,5/10/18,NA,1,annual,NA,5/1/18,82,NA,6/28/18,24,NA,5/12/18,71,NA,NA,NA,73,NA,NA,NA,grain_fill,grain_fill
conventional,7/23/18,0.013447793,2.098225791,0.01030376,1.155246759,7,0.092482353,0.468999532,9.677090625,9.958698333,244.7251804,0.853523348,96.97396051,0.000686908,21.30338837,2018,9.668756471,9.576336765,20.63549178,0.278401793,204,corn,5/10/18,NA,1,annual,NA,5/1/18,83,NA,6/28/18,25,NA,5/12/18,72,NA,NA,NA,74,NA,NA,NA,grain_fill,grain_fill
conventional,7/24/18,0.020748794,1.481503164,0.020748794,1.483864866,7,-3.095884583,-3.557014857,9.63763,12.73348563,923.2587708,0.854440918,87.00322658,0.000139652,22.90293767,2018,9.63763,12.73348563,21.54885619,0.280029635,205,corn,5/10/18,NA,1,annual,NA,5/1/18,84,NA,6/28/18,26,NA,5/12/18,73,NA,NA,NA,75,NA,NA,NA,grain_fill,grain_fill
conventional,7/25/18,0.013197964,1.820406734,0.012024308,1.11015519,7,-0.698285263,0.826151576,9.338536875,10.33842375,306.0385794,0.855246588,95.9545025,0.000795072,21.29378726,2018,9.336485789,10.03476079,21.10926582,0.290869738,206,corn,5/10/18,NA,1,annual,NA,5/1/18,85,NA,6/28/18,27,NA,5/12/18,74,NA,NA,NA,76,NA,NA,NA,grain_fill,grain_fill
conventional,7/26/18,0.028103329,5.03627211,0.032959393,2.370289454,7,-20.26263737,-3.822841642,9.39299875,15.06175396,926.0519926,0.85594333,85.74897746,0.000212586,22.20445197,2018,9.613140526,29.87586316,21.28625832,0.315742372,207,corn,5/10/18,NA,1,annual,NA,5/1/18,86,NA,6/28/18,28,NA,5/12/18,75,NA,NA,NA,77,NA,NA,NA,grain_fill,grain_fill
conventional,7/27/18,0.043979476,2.775297627,0.040971652,2.226108002,7,-1.530693023,-2.047278001,9.712446458,10.31108829,489.1530646,0.856534114,79.26593874,0.000122813,22.74321232,2018,9.732344884,11.2630474,21.6420332,0.29165124,208,corn,5/10/18,NA,1,annual,NA,5/1/18,87,NA,6/28/18,29,NA,5/12/18,76,NA,NA,NA,78,NA,NA,NA,grain_fill,grain_fill
conventional,7/28/18,0.039109283,2.274900464,0.036221054,1.921889629,7,-6.386679048,-3.340172114,9.882378958,14.63205,500.7329583,0.857021984,85.66314569,0.000295446,21.35166925,2018,9.906623095,16.29330952,21.24098652,0.295121138,209,corn,5/10/18,NA,1,annual,NA,5/1/18,88,NA,6/28/18,30,NA,5/12/18,77,NA,NA,NA,79,NA,NA,NA,grain_fill,grain_fill
conventional,7/29/18,0.045254223,3.525726474,0.040517267,2.852216934,7,-9.84612255,-8.658876538,10.0214075,20.60411063,792.8898,0.857410833,71.35394309,2.30E-06,19.77624267,2018,10.00152675,19.8476995,20.13415171,0.281870772,210,corn,5/10/18,NA,1,annual,NA,5/1/18,89,NA,6/28/18,31,NA,5/12/18,78,NA,NA,NA,80,NA,NA,NA,grain_fill,grain_fill
conventional,7/30/18,0.054230834,2.902296108,0.052652131,1.98855812,7,-9.257309907,-5.787287214,10.36046521,18.49721479,737.772825,0.857705421,69.52119214,2.69E-07,20.61617066,2018,10.40414279,19.66141419,19.81406134,0.262139934,211,corn,5/10/18,NA,1,annual,NA,5/1/18,90,NA,6/28/18,32,NA,5/12/18,79,NA,NA,NA,81,NA,NA,NA,grain_fill,grain_fill
conventional,7/31/18,0.05424604,2.931221645,0.052921287,2.509901785,7,-6.280878605,-4.811320375,10.71330292,15.85561479,775.4698271,0.857910589,73.54542619,7.26E-07,21.79549513,2018,10.75278884,17.03364674,20.67205645,0.246581029,212,corn,5/10/18,NA,1,annual,NA,5/1/18,91,NA,6/28/18,33,NA,5/12/18,80,NA,NA,NA,82,NA,NA,NA,grain_fill,grain_fill
conventional,8/1/18,0.036224528,2.673420853,0.030160261,1.497090617,8,0.619668421,1.357060566,10.85466208,11.32659583,249.6507149,0.858031176,95.15207981,0.000657456,20.64483827,2018,10.82368868,10.20401053,20.47888185,0.267841093,213,corn,5/10/18,NA,1,annual,NA,5/1/18,92,NA,6/28/18,34,NA,5/12/18,81,NA,NA,NA,83,NA,NA,NA,grain_fill,grain_fill
conventional,8/2/18,0.028260346,2.341344626,0.028260346,2.263996307,8,-3.834976854,-4.026308606,11.32077938,15.15569073,601.2246802,0.858072024,88.89960276,0.000243876,22.97137588,2018,11.32077938,15.15569073,21.7135815,0.296327064,214,corn,5/10/18,NA,1,annual,NA,5/1/18,93,NA,6/28/18,35,NA,5/12/18,82,NA,NA,NA,84,NA,NA,NA,grain_fill,grain_fill
conventional,8/3/18,0.025834039,2.484521906,0.02474427,2.117363923,8,-4.5297716,-3.689833555,11.40624792,15.41042813,407.50135,0.858037973,93.00885441,0.000825577,21.85301107,2018,11.41033022,15.94012333,21.47066682,0.320135194,215,corn,5/10/18,NA,1,annual,NA,5/1/18,94,NA,6/28/18,36,NA,5/12/18,83,NA,NA,NA,85,NA,NA,NA,grain_fill,grain_fill
conventional,8/4/18,0.038116005,4.520905073,0.030951018,2.541917306,8,-4.696114194,-3.961528832,11.52727417,17.10550521,547.5870854,0.857933864,88.24571146,0.000566089,21.99000463,2018,11.53519903,16.23126387,21.32734753,0.349189736,216,corn,5/10/18,NA,1,annual,NA,5/1/18,95,NA,6/28/18,37,NA,5/12/18,84,NA,NA,NA,86,NA,NA,NA,grain_fill,grain_fill
conventional,8/5/18,0.064992248,3.798474809,0.054122936,2.610748012,8,-11.12124622,-8.126222154,11.76405521,20.19148033,789.335325,0.857764537,76.27398392,4.76E-08,23.37933645,2018,11.79342595,22.91466286,21.74177036,0.317914603,217,corn,5/10/18,NA,1,annual,NA,5/1/18,96,NA,6/28/18,38,NA,5/12/18,85,NA,NA,NA,87,NA,NA,NA,grain_fill,grain_fill
conventional,8/6/18,0.058711318,3.56465334,0.055025709,2.766419016,8,-5.558548158,-3.155293638,12.01400875,15.036065,938.4522688,0.857534834,75.23116475,5.09E-06,24.83973036,2018,12.10762132,17.66613684,22.78639493,0.292581725,218,corn,5/10/18,NA,1,annual,NA,5/1/18,97,NA,6/28/18,39,NA,5/12/18,86,NA,NA,NA,88,NA,NA,NA,grain_fill,grain_fill
conventional,8/7/18,0.055207137,3.10461021,0.045924758,2.393773673,8,-4.111029526,-2.59161688,11.74937938,13.68070406,603.3523333,0.857249595,80.51583556,6.18E-05,24.55657873,2018,11.76809737,15.87914724,23.35929205,0.275939759,219,corn,5/10/18,NA,1,annual,NA,5/1/18,98,NA,6/28/18,40,NA,5/12/18,87,NA,NA,NA,89,NA,NA,NA,grain_fill,grain_fill
conventional,8/8/18,0.04622757,3.767542864,0.039388146,2.422604981,8,-5.311373,-1.990819078,10.78045875,14.58487375,302.09115,0.85691366,89.69807869,0.00036482,22.87953831,2018,10.76830975,16.079651,22.61397117,0.279542033,220,corn,5/10/18,NA,1,annual,NA,5/1/18,99,NA,6/28/18,41,NA,5/12/18,88,NA,NA,NA,90,NA,NA,NA,grain_fill,grain_fill
conventional,8/9/18,0.020822655,1.998385943,0.037829584,1.749496635,8,5.491362222,-3.634772317,9.935384375,13.26087417,23.70321053,0.85653187,77.22053493,0.000101072,22.57489421,2018,10.03300056,4.541603333,22.25716894,0.294268762,221,corn,5/10/18,NA,1,annual,NA,5/1/18,100,NA,6/28/18,42,NA,5/12/18,89,NA,NA,NA,91,NA,NA,NA,maturity,mature
conventional,8/10/18,NA,NA,0.033507285,1.856898747,8,NA,-3.012964527,9.038453958,12.051391,NA,0.856109066,74.08092861,2.30E-05,21.56657864,2018,NA,NA,21.5100759,0.274700815,222,corn,5/10/18,NA,1,annual,NA,5/1/18,101,NA,6/28/18,43,NA,5/12/18,90,NA,NA,NA,92,NA,NA,NA,maturity,mature
conventional,8/11/18,NA,NA,0.012475377,0.708278952,8,NA,3.565688534,8.231134583,4.665427146,NA,0.855650089,89.01334093,0.000824867,19.11107931,2018,NA,NA,19.94552201,0.286355635,223,corn,5/10/18,NA,1,annual,NA,5/1/18,102,NA,6/28/18,44,NA,5/12/18,91,NA,NA,NA,93,NA,NA,NA,maturity,mature
conventional,8/12/18,NA,NA,0.016205751,1.257581342,8,NA,0.000803659,8.076746042,8.07595075,NA,0.855159779,90.92745703,0.000313183,20.36946767,2018,NA,NA,20.18492279,0.328418795,224,corn,5/10/18,NA,1,annual,NA,5/1/18,103,NA,6/28/18,45,NA,5/12/18,92,NA,NA,NA,94,NA,NA,NA,maturity,mature
conventional,8/13/18,NA,NA,0.015493767,0.988314784,8,NA,1.67146792,7.818599167,6.147125417,NA,0.854642013,92.5213234,0.000730442,20.07253418,2018,NA,NA,20.14690735,0.323263603,225,corn,5/10/18,NA,1,annual,NA,5/1/18,104,NA,6/28/18,46,NA,5/12/18,93,NA,NA,NA,95,NA,NA,NA,maturity,mature
conventional,8/14/18,NA,NA,0.022066264,1.421182424,8,NA,-2.198329664,7.648202292,9.846515104,NA,0.854089753,89.31047346,0.000331714,21.07559309,2018,NA,NA,20.58952134,0.34646792,226,corn,5/10/18,NA,1,annual,NA,5/1/18,105,NA,6/28/18,47,NA,5/12/18,94,NA,NA,NA,96,NA,NA,NA,maturity,mature
conventional,8/15/18,NA,NA,0.029181845,1.550069285,8,NA,-2.761017401,7.529828333,10.29084063,NA,0.853484786,83.20591255,2.14E-05,21.89227575,2018,NA,NA,20.78198991,0.326543324,227,corn,5/10/18,NA,1,annual,NA,5/1/18,106,NA,6/28/18,48,NA,5/12/18,95,NA,NA,NA,97,NA,NA,NA,maturity,mature
conventional,8/16/18,NA,NA,0.022148021,1.660572754,8,NA,-2.253494522,7.559671875,9.813164583,NA,0.852807857,80.52987938,1.14E-05,22.95071691,2018,NA,NA,21.67813287,0.30505426,228,corn,5/10/18,NA,1,annual,NA,5/1/18,107,NA,6/28/18,49,NA,5/12/18,96,NA,NA,NA,98,NA,NA,NA,maturity,mature
conventional,8/17/18,NA,NA,0.022362984,1.260969192,8,NA,0.079115312,7.510121458,7.43101875,NA,0.852039708,86.22340921,0.000441373,22.78993346,2018,NA,NA,21.61415197,0.301745098,229,corn,5/10/18,NA,1,annual,NA,5/1/18,108,NA,6/28/18,50,NA,5/12/18,97,NA,NA,NA,99,NA,NA,NA,maturity,mature
conventional,8/18/18,NA,NA,0.013538088,1.068309546,8,NA,0.074871482,7.342076667,7.267199604,NA,0.851161082,92.25545972,0.000288344,20.75023438,2018,NA,NA,21.12201056,0.327799502,230,corn,5/10/18,NA,1,annual,NA,5/1/18,109,NA,6/28/18,51,NA,5/12/18,98,NA,NA,NA,100,NA,NA,NA,maturity,mature
conventional,8/19/18,NA,NA,0.019092022,1.170115091,8,NA,-0.05444246,7.15344,7.207860146,NA,0.850152724,75.55936407,2.39E-05,19.22137349,2018,NA,NA,19.84889755,0.313628816,231,corn,5/10/18,NA,1,annual,NA,5/1/18,110,NA,6/28/18,52,NA,5/12/18,99,NA,NA,NA,101,NA,NA,NA,maturity,mature
conventional,8/20/18,NA,NA,0.022337737,1.051841509,8,NA,-0.110388364,6.919768958,7.0301805,NA,0.848995376,80.65448591,1.03E-05,18.3303168,2018,NA,NA,18.94988976,0.296918351,232,corn,5/10/18,NA,1,annual,NA,5/1/18,111,NA,6/28/18,53,NA,5/12/18,100,NA,NA,NA,102,NA,NA,NA,maturity,mature
conventional,8/21/18,NA,NA,0.021022408,1.06193652,8,NA,-0.434645194,6.775771458,7.210395458,NA,0.847669781,80.78120857,9.19E-05,18.77482138,2018,NA,NA,18.89079739,0.285403488,233,corn,5/10/18,NA,1,annual,NA,5/1/18,112,NA,6/28/18,54,NA,5/12/18,101,NA,NA,NA,103,NA,NA,NA,maturity,mature
conventional,8/22/18,NA,NA,0.020422883,1.024338133,8,NA,0.851190352,6.651979167,5.800771985,NA,0.846156682,87.24371015,0.000647643,19.55330493,2018,NA,NA,19.48729636,0.325518981,234,corn,5/10/18,NA,1,annual,NA,5/1/18,113,NA,6/28/18,55,NA,5/12/18,102,NA,NA,NA,104,NA,NA,NA,maturity,mature
conventional,8/23/18,NA,NA,0.019418234,1.003958753,8,NA,-0.686502414,6.415395,7.101868938,NA,0.844436824,67.55961524,1.14E-06,17.47914832,2018,NA,NA,18.64095833,0.307582262,235,corn,5/10/18,NA,1,annual,NA,5/1/18,114,NA,6/28/18,56,NA,5/12/18,103,NA,NA,NA,105,NA,NA,NA,maturity,mature
conventional,8/24/18,NA,NA,0.036997831,1.064287111,8,NA,-1.192258505,6.569015625,7.761289438,NA,0.842490948,72.57026435,0,19.59913645,2018,NA,NA,18.76609732,0.288149318,236,corn,5/10/18,NA,1,annual,NA,5/1/18,115,NA,6/28/18,57,NA,5/12/18,104,NA,NA,NA,106,NA,NA,NA,maturity,mature
conventional,8/25/18,NA,NA,0.028453062,1.154848036,8,NA,-0.599413437,6.597564167,7.196981244,NA,0.840299799,75.09962898,0,19.45984548,2018,NA,NA,19.36986909,0.272979479,237,corn,5/10/18,NA,1,annual,NA,5/1/18,116,NA,6/28/18,58,NA,5/12/18,105,NA,NA,NA,107,NA,NA,NA,maturity,mature
conventional,8/26/18,NA,NA,0.033511221,0.970463518,8,NA,0.700464176,6.663139792,5.962700167,NA,0.83784412,82.00488405,1.87E-05,20.02118518,2018,NA,NA,19.47302041,0.261759908,238,corn,5/10/18,NA,1,annual,NA,5/1/18,117,NA,6/28/18,59,NA,5/12/18,106,NA,NA,NA,108,NA,NA,NA,maturity,mature
conventional,8/27/18,NA,NA,0.024589501,1.034536649,8,NA,0.807736241,6.761325625,5.953609792,NA,0.835104653,80.35268126,4.41E-06,22.66133302,2018,NA,NA,21.00176098,0.252269051,239,corn,5/10/18,NA,1,annual,NA,5/1/18,118,NA,6/28/18,60,NA,5/12/18,107,NA,NA,NA,109,NA,NA,NA,maturity,mature
conventional,8/28/18,NA,NA,0.023075182,0.862890846,8,NA,1.040366375,6.614796458,5.5744035,NA,0.832062142,76.78157166,9.86E-06,25.50061092,2018,NA,NA,22.83078577,0.241238451,240,corn,5/10/18,NA,1,annual,NA,5/1/18,119,NA,6/28/18,61,NA,5/12/18,108,NA,NA,NA,110,NA,NA,NA,maturity,mature
conventional,8/29/18,NA,NA,0.02001097,0.785858761,8,NA,1.320889158,6.325162708,5.004277271,NA,0.828698338,73.10792547,1.73E-05,25.96206643,2018,NA,NA,23.95525616,0.23026782,241,corn,5/10/18,NA,1,annual,NA,5/1/18,120,NA,6/28/18,62,NA,5/12/18,109,NA,NA,NA,111,NA,NA,NA,senescence,mature
conventional,8/30/18,NA,NA,0.02502929,0.771695304,8,NA,1.248722176,5.852779375,4.604069875,NA,0.825006426,73.2196027,1.94E-05,22.6693628,2018,NA,NA,23.07759708,0.22180478,242,corn,5/10/18,NA,1,annual,NA,5/1/18,121,NA,6/28/18,63,NA,5/12/18,110,NA,NA,NA,112,NA,NA,NA,senescence,mature
conventional,8/31/18,NA,NA,0.013537592,0.630849602,8,NA,1.951745577,5.344324583,3.392606042,NA,0.820991284,76.14780673,3.45E-05,18.35901286,2018,NA,NA,20.0812359,0.216056149,243,corn,5/10/18,NA,1,annual,NA,5/1/18,122,NA,6/28/18,64,NA,5/12/18,111,NA,NA,NA,113,NA,NA,NA,senescence,mature
conventional,9/1/18,NA,NA,0.015761163,0.796122975,9,NA,0.094392571,5.132999167,5.038594833,NA,0.81665889,77.22955919,1.20E-05,19.1845178,2018,NA,NA,19.59865603,0.214378785,244,corn,5/10/18,NA,1,annual,NA,5/1/18,123,NA,6/28/18,65,NA,5/12/18,112,NA,NA,NA,114,NA,NA,NA,senescence,mature
conventional,9/2/18,NA,NA,0.015958196,0.69417321,9,NA,-0.326641527,4.942904167,5.269564438,NA,0.812015217,81.81018778,9.17E-06,20.54571861,2018,NA,NA,20.11041325,0.208999568,245,corn,5/10/18,NA,1,annual,NA,5/1/18,124,NA,6/28/18,66,NA,5/12/18,113,NA,NA,NA,115,NA,NA,NA,senescence,mature
conventional,9/3/18,NA,NA,0.01677883,0.716758844,9,NA,-0.322974918,4.846426458,5.1694078,NA,0.807066243,80.21481224,8.29E-06,24.4269407,2018,NA,NA,22.27928998,0.203130315,246,corn,5/10/18,NA,1,annual,NA,5/1/18,125,NA,6/28/18,67,NA,5/12/18,114,NA,NA,NA,116,NA,NA,NA,senescence,mature
conventional,9/4/18,NA,NA,0.013927814,0.683209683,9,NA,0.074824947,4.65524375,4.580394625,NA,0.801817941,75.05456645,4.30E-06,24.16210629,2018,NA,NA,23.09441743,0.195566922,247,corn,5/10/18,NA,1,annual,NA,5/1/18,126,NA,6/28/18,68,NA,5/12/18,115,NA,NA,NA,117,NA,NA,NA,senescence,mature
conventional,9/5/18,NA,NA,0.021150931,0.681342658,9,NA,0.218647832,4.638900833,4.420233542,NA,0.796276289,70.70712248,6.95E-07,24.48202238,2018,NA,NA,22.92804314,0.187624499,248,corn,5/10/18,NA,1,annual,NA,5/1/18,127,NA,6/28/18,69,NA,5/12/18,116,NA,NA,NA,118,NA,NA,NA,senescence,mature
conventional,9/6/18,NA,NA,0.015920973,0.636551267,9,NA,2.50883961,4.592046042,2.083209756,NA,0.79044726,84.78922969,0.000262826,23.70348384,2018,NA,NA,23.34356469,0.194276633,249,corn,5/10/18,NA,1,annual,NA,5/1/18,128,NA,6/28/18,70,NA,5/12/18,117,NA,NA,NA,119,NA,NA,NA,senescence,mature
conventional,9/7/18,NA,NA,0.007307479,0.313929491,9,NA,2.491701336,4.361493958,1.869787083,NA,0.784336831,84.37144858,6.09E-05,18.36087141,2018,NA,NA,20.26481479,0.214728795,250,corn,5/10/18,NA,1,annual,NA,5/1/18,129,NA,6/28/18,71,NA,5/12/18,118,NA,NA,NA,120,NA,NA,NA,senescence,mature
conventional,9/8/18,NA,NA,0.008479923,0.358908327,9,NA,1.388041303,4.235285625,2.847244375,NA,0.777950977,64.08878362,-1.94E-11,15.22134997,2018,NA,NA,17.71734112,0.209189,251,corn,5/10/18,NA,1,annual,NA,5/1/18,130,NA,6/28/18,72,NA,5/12/18,119,NA,NA,NA,121,NA,NA,NA,senescence,mature
conventional,9/9/18,NA,NA,0.016326794,0.456074008,9,NA,0.902054642,4.192730625,3.290676646,NA,0.771295674,61.92344866,7.13E-08,12.59723387,2018,NA,NA,15.46119525,0.202197356,252,corn,5/10/18,NA,1,annual,NA,5/1/18,131,NA,6/28/18,73,NA,5/12/18,120,NA,NA,NA,122,NA,NA,NA,senescence,mature
conventional,9/10/18,NA,NA,0.009307313,0.114369436,9,NA,3.337709302,4.233919583,0.896212708,NA,0.764376897,88.54719823,0.000951396,11.73030386,2018,NA,NA,14.11020074,0.235719868,253,corn,5/10/18,NA,1,annual,NA,5/1/18,132,NA,6/28/18,74,NA,5/12/18,121,NA,NA,NA,123,NA,NA,NA,senescence,mature
conventional,9/11/18,NA,NA,0.018932863,0.298096647,9,NA,3.173700857,4.552941458,1.379246438,NA,0.757200621,97.0974804,0.000363457,16.59673971,2018,NA,NA,15.99856116,0.300789817,254,corn,5/10/18,NA,1,annual,NA,5/1/18,133,NA,6/28/18,75,NA,5/12/18,122,NA,NA,NA,124,NA,NA,NA,senescence,mature
conventional,9/12/18,NA,NA,0.008305078,0.291172775,9,NA,3.390654463,4.717285208,1.326634829,NA,0.749772823,97.92791746,0.000257765,18.31969525,2018,NA,NA,17.82680577,0.308007408,255,corn,5/10/18,NA,1,annual,NA,5/1/18,134,NA,6/28/18,76,NA,5/12/18,123,NA,NA,NA,125,NA,NA,NA,senescence,mature
conventional,9/13/18,NA,NA,0.015388302,0.514843002,9,NA,2.037430315,4.851049583,2.81361985,NA,0.742099477,90.51381794,0.000116871,19.64795329,2018,NA,NA,18.84807938,0.308302077,256,corn,5/10/18,NA,1,annual,NA,5/1/18,135,NA,6/28/18,77,NA,5/12/18,124,NA,NA,NA,126,NA,NA,NA,senescence,mature
conventional,9/14/18,NA,NA,0.015552229,0.552198311,9,NA,1.95116882,4.923338958,2.972171,NA,0.734188452,86.52550542,9.06E-06,19.5854277,2018,NA,NA,19.29633261,0.292812395,257,corn,5/10/18,NA,1,annual,NA,5/1/18,136,NA,6/28/18,78,NA,5/12/18,125,NA,NA,NA,127,NA,NA,NA,senescence,mature
conventional,9/15/18,NA,NA,0.019685228,0.576695254,9,NA,1.691514547,5.040619792,3.349108017,NA,0.726069088,84.79891343,8.60E-06,20.52595339,2018,NA,NA,19.64444909,0.280776214,258,corn,5/10/18,NA,1,annual,NA,5/1/18,137,NA,6/28/18,79,NA,5/12/18,126,NA,NA,NA,128,NA,NA,NA,senescence,mature
conventional,9/16/18,NA,NA,0.020963618,0.534423936,9,NA,1.887896314,5.046155,3.1582565,NA,0.717792691,82.607177,1.18E-05,21.54789775,2018,NA,NA,20.10643571,0.269482587,259,corn,5/10/18,NA,1,annual,NA,5/1/18,138,NA,6/28/18,80,NA,5/12/18,127,NA,NA,NA,129,NA,NA,NA,senescence,mature
conventional,9/17/18,NA,NA,0.014909426,0.386551686,9,NA,2.176568128,4.74744625,2.570877167,NA,0.709412622,84.21056271,0.000165831,20.72861172,2018,NA,NA,20.44661627,0.26105393,260,corn,5/10/18,NA,1,annual,NA,5/1/18,139,NA,6/28/18,81,NA,5/12/18,128,NA,NA,NA,130,NA,NA,NA,senescence,mature
